member	context	faction
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_hong_separatists_3	owner	3k_dlc04_faction_liu_hong_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_hong_separatists_4	owner	3k_dlc04_faction_liu_hong_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_hong_separatists_world_leader	owner	3k_dlc04_faction_liu_hong_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_hong_world_leader	owner	3k_dlc04_faction_liu_hong
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_xun_3	owner	3k_dlc04_faction_liu_xun
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_xun_4	owner	3k_dlc04_faction_liu_xun
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_xun_separatists_3	owner	3k_dlc04_faction_liu_xun_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_xun_separatists_4	owner	3k_dlc04_faction_liu_xun_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_xun_separatists_world_leader	owner	3k_dlc04_faction_liu_xun_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_liu_xun_world_leader	owner	3k_dlc04_faction_liu_xun
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_kang_3	owner	3k_dlc04_faction_lu_kang
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_kang_4	owner	3k_dlc04_faction_lu_kang
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_kang_separatists_3	owner	3k_dlc04_faction_lu_kang_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_kang_separatists_4	owner	3k_dlc04_faction_lu_kang_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_kang_separatists_world_leader	owner	3k_dlc04_faction_lu_kang_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_kang_world_leader	owner	3k_dlc04_faction_lu_kang
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_zhi_3	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_zhi_4	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_zhi_separatists_3	owner	3k_dlc04_faction_lu_zhi_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_zhi_separatists_4	owner	3k_dlc04_faction_lu_zhi_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_zhi_separatists_world_leader	owner	3k_dlc04_faction_lu_zhi_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_lu_zhi_world_leader	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_prince_liu_chong_3	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_prince_liu_chong_4	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_prince_liu_chong_separatists_3	owner	3k_dlc04_faction_prince_liu_chong_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_prince_liu_chong_separatists_4	owner	3k_dlc04_faction_prince_liu_chong_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_prince_liu_chong_separatists_world_leader	owner	3k_dlc04_faction_prince_liu_chong_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_prince_liu_chong_world_leader	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_qiao_mao_3	owner	3k_dlc04_faction_qiao_mao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_qiao_mao_4	owner	3k_dlc04_faction_qiao_mao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_qiao_mao_separatists_3	owner	3k_dlc04_faction_qiao_mao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_qiao_mao_separatists_4	owner	3k_dlc04_faction_qiao_mao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_qiao_mao_separatists_world_leader	owner	3k_dlc04_faction_qiao_mao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_qiao_mao_world_leader	owner	3k_dlc04_faction_qiao_mao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_wang_rui_3	owner	3k_dlc04_faction_wang_rui
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_wang_rui_4	owner	3k_dlc04_faction_wang_rui
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_wang_rui_separatists_3	owner	3k_dlc04_faction_wang_rui_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_wang_rui_separatists_4	owner	3k_dlc04_faction_wang_rui_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_wang_rui_separatists_world_leader	owner	3k_dlc04_faction_wang_rui_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_wang_rui_world_leader	owner	3k_dlc04_faction_wang_rui
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_xin_xuan_3	owner	3k_dlc04_faction_xin_xuan
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_xin_xuan_4	owner	3k_dlc04_faction_xin_xuan
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_xin_xuan_separatists_3	owner	3k_dlc04_faction_xin_xuan_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_xin_xuan_separatists_4	owner	3k_dlc04_faction_xin_xuan_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_xin_xuan_separatists_world_leader	owner	3k_dlc04_faction_xin_xuan_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_xin_xuan_world_leader	owner	3k_dlc04_faction_xin_xuan
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_ying_shao_3	owner	3k_dlc04_faction_ying_shao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_ying_shao_4	owner	3k_dlc04_faction_ying_shao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_ying_shao_separatists_3	owner	3k_dlc04_faction_ying_shao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_ying_shao_separatists_4	owner	3k_dlc04_faction_ying_shao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_ying_shao_separatists_world_leader	owner	3k_dlc04_faction_ying_shao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_ying_shao_world_leader	owner	3k_dlc04_faction_ying_shao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_yuan_yi_3	owner	3k_dlc04_faction_yuan_yi
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_yuan_yi_4	owner	3k_dlc04_faction_yuan_yi
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_yuan_yi_separatists_3	owner	3k_dlc04_faction_yuan_yi_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_yuan_yi_separatists_4	owner	3k_dlc04_faction_yuan_yi_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_yuan_yi_separatists_world_leader	owner	3k_dlc04_faction_yuan_yi_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_yuan_yi_world_leader	owner	3k_dlc04_faction_yuan_yi
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_bao_3	owner	3k_dlc04_faction_zhang_bao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_bao_4	owner	3k_dlc04_faction_zhang_bao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_bao_separatists_3	owner	3k_dlc04_faction_zhang_bao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_bao_separatists_4	owner	3k_dlc04_faction_zhang_bao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_bao_separatists_world_leader	owner	3k_dlc04_faction_zhang_bao_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_bao_world_leader	owner	3k_dlc04_faction_zhang_bao
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_jue_3	owner	3k_dlc04_faction_zhang_jue
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_jue_4	owner	3k_dlc04_faction_zhang_jue
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_jue_separatists_3	owner	3k_dlc04_faction_zhang_jue_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_jue_separatists_4	owner	3k_dlc04_faction_zhang_jue_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_jue_separatists_world_leader	owner	3k_dlc04_faction_zhang_jue_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_jue_world_leader	owner	3k_dlc04_faction_zhang_jue
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_liang_3	owner	3k_dlc04_faction_zhang_liang
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_liang_4	owner	3k_dlc04_faction_zhang_liang
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_liang_separatists_3	owner	3k_dlc04_faction_zhang_liang_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_liang_separatists_4	owner	3k_dlc04_faction_zhang_liang_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_liang_separatists_world_leader	owner	3k_dlc04_faction_zhang_liang_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhang_liang_world_leader	owner	3k_dlc04_faction_zhang_liang
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhou_xin_3	owner	3k_dlc04_faction_zhou_xin
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhou_xin_4	owner	3k_dlc04_faction_zhou_xin
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhou_xin_separatists_3	owner	3k_dlc04_faction_zhou_xin_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhou_xin_separatists_4	owner	3k_dlc04_faction_zhou_xin_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhou_xin_separatists_world_leader	owner	3k_dlc04_faction_zhou_xin_separatists
3k_dlc04_campaign_group_member_cosmetic_tag_faction_name_zhou_xin_world_leader	owner	3k_dlc04_faction_zhou_xin
3k_dlc04_campaign_group_member_dlc04_rebels	owner	3k_dlc04_faction_rebels
3k_dlc04_campaign_group_member_empress_he_faction_leader	owner	3k_dlc04_faction_empress_he
3k_dlc04_campaign_group_member_faction_anding_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_anding_separatists
3k_dlc04_campaign_group_member_faction_anding_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_anding_separatists
3k_dlc04_campaign_group_member_faction_anding_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_anding
3k_dlc04_campaign_group_member_faction_anding_world_leaders_can_proclaim_seat	owner	3k_main_faction_anding
3k_dlc04_campaign_group_member_faction_anping_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_anping_separatists
3k_dlc04_campaign_group_member_faction_anping_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_anping_separatists
3k_dlc04_campaign_group_member_faction_anping_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_anping
3k_dlc04_campaign_group_member_faction_anping_world_leaders_can_proclaim_seat	owner	3k_main_faction_anping
3k_dlc04_campaign_group_member_faction_ba_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_ba_separatists
3k_dlc04_campaign_group_member_faction_ba_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_ba_separatists
3k_dlc04_campaign_group_member_faction_ba_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_ba
3k_dlc04_campaign_group_member_faction_ba_world_leaders_can_proclaim_seat	owner	3k_main_faction_ba
3k_dlc04_campaign_group_member_faction_badong_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_badong_separatists
3k_dlc04_campaign_group_member_faction_badong_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_badong_separatists
3k_dlc04_campaign_group_member_faction_badong_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_badong
3k_dlc04_campaign_group_member_faction_badong_world_leaders_can_proclaim_seat	owner	3k_main_faction_badong
3k_dlc04_campaign_group_member_faction_baxi_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_baxi_separatists
3k_dlc04_campaign_group_member_faction_baxi_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_baxi_separatists
3k_dlc04_campaign_group_member_faction_baxi_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_baxi
3k_dlc04_campaign_group_member_faction_baxi_world_leaders_can_proclaim_seat	owner	3k_main_faction_baxi
3k_dlc04_campaign_group_member_faction_beihai_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_beihai_separatists
3k_dlc04_campaign_group_member_faction_beihai_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_beihai_separatists
3k_dlc04_campaign_group_member_faction_beihai_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_beihai
3k_dlc04_campaign_group_member_faction_beihai_world_leaders_can_proclaim_seat	owner	3k_main_faction_beihai
3k_dlc04_campaign_group_member_faction_bian_zhang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_bian_zhang_separatists
3k_dlc04_campaign_group_member_faction_bian_zhang_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_bian_zhang_separatists
3k_dlc04_campaign_group_member_faction_bian_zhang_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_bian_zhang
3k_dlc04_campaign_group_member_faction_bian_zhang_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_bian_zhang
3k_dlc04_campaign_group_member_faction_bohai_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_bohai_separatists
3k_dlc04_campaign_group_member_faction_bohai_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_bohai_separatists
3k_dlc04_campaign_group_member_faction_bohai_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_bohai
3k_dlc04_campaign_group_member_faction_bohai_world_leaders_can_proclaim_seat	owner	3k_main_faction_bohai
3k_dlc04_campaign_group_member_faction_cangwu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_cangwu_separatists
3k_dlc04_campaign_group_member_faction_cangwu_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_cangwu_separatists
3k_dlc04_campaign_group_member_faction_cangwu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_cangwu
3k_dlc04_campaign_group_member_faction_cangwu_world_leaders_can_proclaim_seat	owner	3k_main_faction_cangwu
3k_dlc04_campaign_group_member_faction_cao_song_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_cao_song_separatists
3k_dlc04_campaign_group_member_faction_cao_song_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_cao_song_separatists
3k_dlc04_campaign_group_member_faction_cao_song_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_cao_song
3k_dlc04_campaign_group_member_faction_cao_song_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_cao_song
3k_dlc04_campaign_group_member_faction_changan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_changan_separatists
3k_dlc04_campaign_group_member_faction_changan_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_changan_separatists
3k_dlc04_campaign_group_member_faction_changan_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_changan
3k_dlc04_campaign_group_member_faction_changan_world_leaders_can_proclaim_seat	owner	3k_main_faction_changan
3k_dlc04_campaign_group_member_faction_changsha_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_changsha_separatists
3k_dlc04_campaign_group_member_faction_changsha_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_changsha_separatists
3k_dlc04_campaign_group_member_faction_changsha_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_changsha
3k_dlc04_campaign_group_member_faction_changsha_world_leaders_can_proclaim_seat	owner	3k_main_faction_changsha
3k_dlc04_campaign_group_member_faction_chen_gui_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_chen_gui_separatists
3k_dlc04_campaign_group_member_faction_chen_gui_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_chen_gui_separatists
3k_dlc04_campaign_group_member_faction_chen_gui_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_chen_gui
3k_dlc04_campaign_group_member_faction_chen_gui_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_chen_gui
3k_dlc04_campaign_group_member_faction_chen_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_chen_separatists
3k_dlc04_campaign_group_member_faction_chen_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_chen_separatists
3k_dlc04_campaign_group_member_faction_chen_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_chen
3k_dlc04_campaign_group_member_faction_chen_world_leaders_can_proclaim_seat	owner	3k_main_faction_chen
3k_dlc04_campaign_group_member_faction_chengdu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_chengdu_separatists
3k_dlc04_campaign_group_member_faction_chengdu_separatists_world_leaders_can_proclaim_seat	owner	3k_main_faction_chengdu_separatists
3k_dlc04_campaign_group_member_faction_chengdu_world_leaders_can_become_leader_by_capturing_seat	owner	3k_main_faction_chengdu
3k_dlc04_campaign_group_member_faction_chengdu_world_leaders_can_proclaim_seat	owner	3k_main_faction_chengdu
3k_dlc04_campaign_group_member_faction_chu_gong_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_chu_gong_separatists
3k_dlc04_campaign_group_member_faction_chu_gong_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_chu_gong_separatists
3k_dlc04_campaign_group_member_faction_chu_gong_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_chu_gong
3k_dlc04_campaign_group_member_faction_chu_gong_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_chu_gong
3k_dlc04_campaign_group_member_faction_dai_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_dai_separatists
3k_dlc04_campaign_group_member_faction_dai_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc04_faction_dai_separatists
3k_dlc04_campaign_group_member_faction_dai_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc04_faction_dai
