key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
3k_dlc04_faction_yizhou_island_separatists	366126579	3k_main_chinese	unplayable	Yizhou Separatists	Yizhou Separatists	default		false	false	false	data\ui\flags\3k_dlc04_faction_yizhou_island_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yizhou Separatist military force!	You are defending against a Yizhou Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_yizhou_island_separatists		3k_main_game_lost_cao_cao	flag_3k_dlc04_faction_yizhou_island_separatists	3k_main_game_won_cao_cao	9C7679	CDBDBD	ADADAD	463C19	000000
3k_dlc04_faction_yuan_yi	505056432	3k_main_chinese	unplayable	Yuan Yi	Yuan Yi	default		false	false	false	data\ui\flags\3k_dlc04_faction_yuan_yi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Yi military force!	You are defending against a Yuan Yi military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_yuan_yi		3k_main_game_lost_cao_cao	flag_3k_dlc04_faction_yuan_yi	3k_main_game_won_cao_cao	89A79F	999333	ADADAD	463C19	000000
3k_dlc04_faction_yuan_yi_separatists	655615099	3k_main_chinese	unplayable	Yuan Yi Separatists	Yuan Yi Separatists	default		false	false	false	data\ui\flags\3k_dlc04_faction_yuan_yi_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Yi Separatist military force!	You are defending against a Yuan Yi Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_yuan_yi_separatists		3k_main_game_lost_earth	flag_3k_dlc04_faction_yuan_yi_separatists	3k_main_game_won_earth	3F4938	497827	ADADAD	3C2314	000000
3k_dlc04_faction_zhang_bao	1123007124	3k_main_subculture_yellow_turban	playable	Zhang Bao	Zhang Bao	default		false	true	false	data\ui\flags\3k_dlc04_faction_zhang_bao	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Zhang Bao military force!	You are defending against a Zhang Bao military force!	FACTION_CHOSOKABE	500	vo_Empire	3k_dlc04_yellow_turban_mp_template	brt	false			false	3k_dlc04_yellow_turban_config	3k_dlc04_unit_permission_group_zhang_bao		LOCKED_STANDARD	flag_3k_dlc04_faction_zhang_bao	zhang_bao	3k_main_game_lost_yellow_turbans	flag_3k_dlc04_faction_zhang_bao	3k_main_game_won_yellow_turbans	2D3B6E	464F66	ADADAD	463C19	000000
3k_dlc04_faction_zhang_bao_separatists	1427912706	3k_main_subculture_yellow_turban	unplayable	Zhang Bao Separatists	Zhang Bao Separatists	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhang_bao_separatists	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Zhang Bao Separatist military force!	You are defending against a Zhang Bao Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	3k_dlc04_yellow_turban_config	3k_dlc04_unit_permission_group_zhang_bao		LOCKED_STANDARD	flag_3k_dlc04_faction_zhang_bao_separatists		3k_main_game_lost_earth	flag_3k_dlc04_faction_zhang_bao_separatists	3k_main_game_won_earth	2D3B6E	CEAD5E	ADADAD	3C2314	000000
3k_dlc04_faction_zhang_jue	498281358	3k_main_subculture_yellow_turban	playable	Zhang Jue	Zhang Jue	default		false	true	false	data\ui\flags\3k_dlc04_faction_zhang_jue	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Zhang Jue military force!	You are defending against a Zhang Jue military force!	FACTION_CHOSOKABE	500	vo_Empire	3k_dlc04_yellow_turban_mp_template	brt	false			false	3k_dlc04_yellow_turban_config	3k_dlc04_unit_permission_group_zhang_jue		LOCKED_STANDARD	flag_3k_dlc04_faction_zhang_jue	zhang_jue	3k_main_game_lost_yellow_turbans	flag_3k_dlc04_faction_zhang_jue	3k_main_game_won_yellow_turbans	DCA836	B3AFA3	ADADAD	463C19	000000
3k_dlc04_faction_zhang_jue_separatists	1890604813	3k_main_subculture_yellow_turban	unplayable	Zhang Jue Separatists	Zhang Jue Separatists	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhang_jue_separatists	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Zhang Jue Separatist military force!	You are defending against a Zhang Jue Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	3k_dlc04_yellow_turban_config	3k_dlc04_unit_permission_group_zhang_jue		LOCKED_STANDARD	flag_3k_dlc04_faction_zhang_jue_separatists		3k_main_game_lost_earth	flag_3k_dlc04_faction_zhang_jue_separatists	3k_main_game_won_earth	F5EDEA	A69061	ADADAD	3C2314	000000
3k_dlc04_faction_zhang_liang	1592816410	3k_main_subculture_yellow_turban	playable	Zhang Liang	Zhang Liang	default		false	true	false	data\ui\flags\3k_dlc04_faction_zhang_liang	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Zhang Liang military force!	You are defending against a Zhang Liang military force!	FACTION_CHOSOKABE	500	vo_Empire	3k_dlc04_yellow_turban_mp_template	brt	false			false	3k_dlc04_yellow_turban_config	3k_dlc04_unit_permission_group_zhang_liang		LOCKED_STANDARD	flag_3k_dlc04_faction_zhang_liang	zhang_liang	3k_main_game_lost_yellow_turbans	flag_3k_dlc04_faction_zhang_liang	3k_main_game_won_yellow_turbans	E8E0CF	745D36	ADADAD	463C19	000000
3k_dlc04_faction_zhang_liang_separatists	1808833745	3k_main_subculture_yellow_turban	unplayable	Zhang Liang Separatists	Zhang Liang Separatists	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhang_liang_separatists	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Zhang Liang Separatist military force!	You are defending against a Zhang Liang Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	3k_dlc04_yellow_turban_config	3k_dlc04_unit_permission_group_zhang_liang		LOCKED_STANDARD	flag_3k_dlc04_faction_zhang_liang_separatists		3k_main_game_lost_earth	flag_3k_dlc04_faction_zhang_liang_separatists	3k_main_game_won_earth	DA9515	BFB9A7	ADADAD	3C2314	000000
3k_dlc04_faction_zhou_xin	1923160785	3k_main_chinese	unplayable	Zhou Xin	Zhou Xin	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhou_xin	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhou Xin military force!	You are defending against a Zhou Xin military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin		3k_main_game_lost_cao_cao	flag_3k_dlc04_faction_zhou_xin	3k_main_game_won_cao_cao	DDC5C7	A9D08E	ADADAD	463C19	000000
3k_dlc04_faction_zhou_xin_separatists	1045672956	3k_main_chinese	unplayable	Zhou Xin Separatists	Zhou Xin Separatists	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhou_xin_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhou Xin Separatist military force!	You are defending against a Zhou Xin Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_earth	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_earth	49191C	EDEDED	ADADAD	3C2314	000000
3k_dlc05_faction_hua_xin	1609698344	3k_main_chinese	unplayable	Hua	Hua Xin	default		false	false	false	data\ui\flags\3k_dlc05_faction_hua_xin	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_hua_xin		3k_main_game_lost_earth	flag_3k_dlc05_faction_hua_xin	3k_main_game_won_earth	232945	D0BEA7	A5ADAD	5A37A5	000000
3k_dlc05_faction_hua_xin_separatists	1372009029	3k_main_chinese	unplayable	Hua Xin Separatists	Hua Xin Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_hua_xin_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_hua_xin_separatists			flag_3k_dlc05_faction_hua_xin_separatists		ECEDB2	272625	000000	444C29	000000
3k_dlc05_faction_lu_bu_separatists	964571305	3k_main_chinese	unplayable	Lü Bu Separatists	Lü Bu	default		false	false	false	data\ui\flags\3k_dlc05_faction_lu_bu_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_permission_group_faction_lu_bu		LOCKED_STANDARD	flag_3k_dlc05_faction_lu_bu_separatists		3k_main_game_won_lu_bu	flag_3k_dlc05_faction_lu_bu_separatists	3k_main_game_won_earth	DFD5B2	B91C1A	ADADAD	3C2314	000000
3k_dlc05_faction_sheng_xian	824915148	3k_main_chinese	unplayable	Sheng Xian	Sheng Xian	default		false	false	false	data\ui\flags\3k_dlc05_faction_sheng_xian	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_sheng_xian		3k_main_game_lost_earth	flag_3k_dlc05_faction_sheng_xian	3k_main_game_won_earth	0B4A6D	D0BEA7	A5CC6D	615C22	000000
3k_dlc05_faction_sheng_xian_separatists	501973776	3k_main_chinese	unplayable	Sheng Xian Separatists	Sheng Xian Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_sheng_xian_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_sheng_xian_separatists			flag_3k_dlc05_faction_sheng_xian_separatists		ECE9DE	272625	000000	444C29	000000
3k_dlc05_faction_shi_huang	1531794178	3k_main_chinese	unplayable	Shi	Shi Wei	default		false	false	false	data\ui\flags\3k_dlc05_faction_shi_huang	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_shi_huang		3k_main_game_lost_earth	flag_3k_dlc05_faction_shi_huang	3k_main_game_won_earth	B58357	B91C1A	ADADAD	3C0A0F	000000
3k_dlc05_faction_shi_huang_separatists	1453917	3k_main_chinese	unplayable	Shi Wei Separatists	Shi Wei Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_shi_huang_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_shi_huang_separatists			flag_3k_dlc05_faction_shi_huang_separatists		ECEDEC	272625	000000	444C29	000000
3k_dlc05_faction_shi_wu	923395467	3k_main_chinese	unplayable	Shi	Shi Wu	default		false	false	false	data\ui\flags\3k_dlc05_faction_shi_wu	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_shi_wu		3k_main_game_lost_earth	flag_3k_dlc05_faction_shi_wu	3k_main_game_won_earth	DE744F	AE994E	ADADAD	3C2314	000000
3k_dlc05_faction_shi_wu_separatists	109964726	3k_main_chinese	unplayable	Shi Wu Separatists	Shi Wu Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_shi_wu_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_shi_wu_separatists			flag_3k_dlc05_faction_shi_wu_separatists		443E3B	272625	000000	444C29	000000
3k_dlc05_faction_shi_yi	506168697	3k_main_chinese	unplayable	Shi	Shi Yi	default		false	false	false	data\ui\flags\3k_dlc05_faction_shi_yi	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_shi_yi		3k_main_game_lost_earth	flag_3k_dlc05_faction_shi_yi	3k_main_game_won_earth	692F67	AEA2DC	ADADAD	320A0F	000000
3k_dlc05_faction_shi_yi_separatists	538367725	3k_main_chinese	unplayable	Shi Yi Separatists	Shi Yi Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_shi_yi_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_shi_yi_separatists			flag_3k_dlc05_faction_shi_yi_separatists		F5EDEA	272625	000000	444C29	000000
3k_dlc05_faction_sun_ce	1749960623	3k_main_chinese	playable	Wu	Sun Ce	default		false	true	false	data\ui\flags\3k_main_faction_sun_jian	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_unit_permission_group_sun_ce		LOCKED_STANDARD	flag_3k_main_faction_sun_jian	sun_ce	3k_dlc07_game_lost_sun_ce	flag_3k_main_faction_sun_jian	3k_dlc07_game_won_sun_ce	9B2421	CDBDBD	ADADAD	463C19	000000
3k_dlc05_faction_sun_ce_separatists	1710623783	3k_main_chinese	unplayable	Wu Separatists	Sun Jian Separatists	default		false	false	false	data\ui\flags\3k_main_faction_sun_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_unit_permission_group_sun_ce		LOCKED_STANDARD	flag_3k_main_faction_sun_separatists		3k_main_game_lost_earth	flag_3k_main_faction_sun_separatists	3k_main_game_won_earth	735661	B91C1A	ADADAD	3C2314	000000
3k_dlc05_faction_tian_kai	829754190	3k_main_chinese	unplayable	Tian	Tian Kai	default		false	false	false	data\ui\flags\3k_dlc05_faction_tian_kai	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_tian_kai		3k_main_game_lost_earth	flag_3k_dlc05_faction_tian_kai	3k_main_game_won_earth	E0D7A7	CDBDBD	ADADAD	463C19	000000
3k_dlc05_faction_tian_kai_separatists	1519117287	3k_main_chinese	unplayable	Tian Kai Separatists	Tian Kai Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_tian_kai_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_tian_kai_separatists			flag_3k_dlc05_faction_tian_kai_separatists		503414	272625	000000	444C29	000000
3k_dlc05_faction_white_tiger_yan	273589007	3k_dlc05_subculture_bandits	playable	Eastern Wu	White Tiger Yan	default	bandits	false	true	false	data\ui\flags\3k_dlc05_faction_white_tiger_yan	3k_dlc05_military_grouping_bandits	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_permission_group_faction_white_tiger_yan		3k_main_faction_feature_forest_locked_outlaw	flag_3k_dlc05_faction_white_tiger_yan	bandit	3k_main_game_lost_yan_baihu	flag_3k_dlc05_faction_white_tiger_yan	3k_main_game_won_yan_baihu	947EA5	CDBDBD	ADADAD	463C19	000000
3k_dlc05_faction_white_tiger_yan_separatists	132140669	3k_dlc05_subculture_bandits	unplayable	Eastern Wu Separatists	White Tiger Yan	default	bandits	false	false	false	data\ui\flags\3k_dlc05_faction_white_tiger_yan_separatists	3k_dlc05_military_grouping_bandits	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_permission_group_faction_white_tiger_yan		3k_main_faction_feature_forest_locked_outlaw	flag_3k_dlc05_faction_white_tiger_yan_separatists		3k_main_game_lost_earth	flag_3k_dlc05_faction_white_tiger_yan_separatists	3k_main_game_won_earth	564B47	B91C1A	ADADAD	3C2314	000000
3k_dlc05_faction_wu_jing	1509093072	3k_main_chinese	unplayable	Northern Wu	Wu Jing	default		false	false	false	data\ui\flags\3k_dlc05_faction_wu_jing	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_wu_jing			flag_3k_dlc05_faction_wu_jing		845541	272625	000000	444C29	000000
3k_dlc05_faction_wu_jing_separatists	1153268220	3k_main_chinese	unplayable	Northern Wu Separatists	Wu Jing Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_wu_jing_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_wu_jing_separatists			flag_3k_dlc05_faction_wu_jing_separatists		2F292A	272625	000000	444C29	000000
3k_dlc05_faction_xu_gong	897325345	3k_main_chinese	unplayable	Xu	Xu Gong	default		false	false	false	data\ui\flags\3k_dlc05_faction_xu_gong	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_xu_gong		3k_main_game_lost_earth	flag_3k_dlc05_faction_xu_gong	3k_main_game_won_earth	61262B	D0BEA7	A5CC6D	615C22	000000
3k_dlc05_faction_xu_gong_separatists	550930896	3k_main_chinese	unplayable	Xu Gong Separatists	Xu Gong Separatists	default		false	false	false	data\ui\flags\3k_dlc05_faction_xu_gong_separatists	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_xu_gong_separatists			flag_3k_dlc05_faction_xu_gong_separatists		EAE5DF	272625	000000	444C29	000000
3k_dlc05_faction_xu_zhao	827013874	3k_main_chinese	unplayable	Xu	Xu Zhao	default		false	false	false	data\ui\flags\3k_dlc05_faction_xu_zhao	3k_main_military_grouping_han_chinese	0	221	221	-	-	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc05_faction_xu_zhao		3k_main_game_lost_earth	flag_3k_dlc05_faction_xu_zhao	3k_main_game_won_earth	CEA730	CDBDBD	ADADAD	463C19	000000
