3k_main_effect_province_public_order_from_characters_minister	text	tooltip
effects_value_format_3k_main_dummy_effect_character_action_divorce		FALSE
effects_description_3k_dlc04_dummy_zeal_info	"Zeal is gained by conquering territories and fighting battles, but will diminish over time"	FALSE
effects_description_3k_main_skill_unyeilding_earth	Ability: Unyielding Earth	FALSE
effects_value_format_3k_dlc04_ability_lord_of_the_people		FALSE
effects_value_format_3k_main_effect_characters_satisfaction_bonus_assignments		FALSE
effects_description_3k_dlc06_effect_shamoke_conservative_diplomacy_dummy	Unlocks diplomatic options with Han Chinese: Co-operative victory	FALSE
effects_description_3k_dlc06_effect_dummy_technologies_diplomacy_unlock_regular_payments	Unlocks the diplomatic option to have regular payments with non-Nanman factions	FALSE
effects_description_3k_main_effect_ai_hint_general	[HIDDEN]	FALSE
effects_description_3k_dlc06_effect_technology_nanman_political_category_cost_reduction	[[b]]%+n%[[/b]] research rate (Nanman political)	FALSE
effects_description_3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum	"For every character your faction leader defeats in battle, you gain one point of momentum."	FALSE
effects_description_3k_main_effect_pooled_resource_trade_monopoly_decay	[[b]]%+n[[/b]] trade monopoly (market forces)	FALSE
effects_value_format_3k_main_frontend_description_specialisation_liu_bei_4		FALSE
effects_description_3k_main_dummy_effect_character_action_promotion	Promotes this character to a higher title	FALSE
effects_value_format_3k_main_ancillary_hollow_square_formation		FALSE
effects_description_3k_main_effect_economy_gdp_abs_culture	[[b]]%+n[[/b]] income (culture)	FALSE
effects_value_format_3k_dlc06_effect_unit_cap_water_mercenary_archers		FALSE
effects_description_3k_main_dummy_effect_ministerial_position_jealousy_rank	Jealousy threshold rank: [[b]]%n[[/b]]	FALSE
effects_description_3k_main_frontend_description_specialisation_liu_biao_2	This faction's [[b]]domain[[/b]] is determined by the number of [[b]]{{tr:map_regions}}[[/b]] within his governed province. Overextending before you have sufficient [[b]]governance[[/b]] to extend your control will lead to diplomatic issues with all [[b]]Han factions[[/b]] and [[b]]warlords[[/b]].	FALSE
effects_description_3k_dlc04_effect_pooled_resource_dynasty_influence_increase_from_court_positions	[[b]]%+n[[/b]] dynasty influence	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_bing_shangdang	[[i]]Ownership of {{tr:map_regions}} within Shangdang will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_yan_henei	[[i]]Ownership of {{tr:map_regions}} within Henei will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_description_3k_main_dummy_faction_progression_emperor_proclamation_info	The first three warlords to be named king will proclaim themselves emperor. Governor factions cannot proclaim themselves.	FALSE
effects_description_3k_dlc07_effect_dummy_imperial_favour_low	Your imperial favour is low. The [[b]]emperor dislikes you[[/b]] and the actions you have taken so far. You must treat your own people and neighbours better if you don't want the [[b]]emperor[[/b]] to take [[b]]actions against you[[/b]].	FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_jiaozhi_hepu	[HIDDEN] %+n cost of establishing connections with the Ghosts of the Gate	FALSE
effects_description_3k_main_dummy_effect_attrition_military_supplies_severe	Severe attrition from military supply shortage	FALSE
effects_value_format_3k_dlc07_frontend_description_specialisation_liu_zhang_2		FALSE
effects_value_format_3k_dlc06_effect_attribute_cannot_duel		FALSE
effects_value_format_3k_dlc05_effect_unit_cap_wood_black_mountain_outlaws		FALSE
effects_description_3k_dlc05_effect_bandit_network_cost_reduction_yan_dongjun	[HIDDEN] %+n cost of establishing connections with the Snakes of Dongping	FALSE
effects_description_3k_main_effect_economy_gdp_banditry_penalty_mod	[[b]]%+n%[[/b]] income reduction by banditry	FALSE
effects_value_format_3k_main_effect_unit_stats_melee_damage_mod_melee_units		FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_liang_anding	[[i]]Ownership of {{tr:map_regions}} within Anding will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_political_influence_increase_from_infrastructure		FALSE
effects_description_3k_dlc05_effect_unlocks_raze_dummy	Unlocks the 'Raze' post-siege option	FALSE
effects_description_3k_dlc06_dummy_effect_tribute_chest_purchaseable_multiple	You have enough Splendour to purchase multiple Tribute Chests.	FALSE
effects_description_3k_dummy_effect_building_government_rural	[[col:scope_description]]Increased local taxation for peasantry income[[/col]]	FALSE
effects_value_format_3k_dlc06_effect_shi_xie_chest_splendour_cost		FALSE
effects_description_3k_main_effect_pooled_resource_legitimacy_assignments	[[b]]%+n[[/b]] legitimacy per turn	FALSE
effects_description_3k_dlc04_effect_region_fervour_regional_decay	[[b]]%+n[[/b]] {{tr:dlc04_term_regional_fervour}} decay	FALSE
effects_description_3k_main_effect_force_military_supplies_territory_allied	[[b]]%+n[[/b]] {{tr:military_supplies}} (allied territory)	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yang_tongan		FALSE
effects_description_3k_dlc05_effect_economy_gdp_mod_banditry	[[b]]%+n%[[/b]] income from banditry	FALSE
effects_value_format_3k_dlc06_dummy_effect_bundle_dense_jungle_ambush_def_nan		FALSE
effects_value_format_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_noble_hidden		FALSE
effects_value_format_3k_main_dummy_effect_character_action_demotion		FALSE
effects_description_3k_main_effect_craftsmen_mount_advanced	"This craftsman can produce exceptional mounts, with a small chance of producing a unique mount"	FALSE
effects_value_format_3k_main_effect_character_stat_mod_health_romance_personal		FALSE
effects_description_3k_dlc06_stomp	Ability: Stomp	FALSE
effects_value_format_3k_main_effect_economy_trade_power_kong_rong_population		FALSE
effects_description_3k_main_effect_force_all_campaign_recruitment_cost_he_yi_population	Recruitment cost\\n[[b]][[b]]%+n%[[/b]][[/b]]/[[col:scope_description]]-35%[[/col]]	FALSE
effects_description_3k_main_effect_characters_satisfaction_character_experience	[[b]]%+n[[/b]] satisfaction	FALSE
effects_value_format_3k_dummy_effect_court_position_scholar		FALSE
effects_value_format_3k_main_ancillary_hide_in_scrub		FALSE
effects_description_3k_main_effect_province_public_order_buildings	[[b]]%+n[[/b]] {{tr:public_order}}	FALSE
effects_value_format_3k_dlc04_effect_region_fervour_regional_characters		FALSE
effects_value_format_3k_main_dummy_effect_settlement_abandoned_city		FALSE
effects_value_format_3k_dlc07_pooled_factor_resource_imperial_favour_intimidation		FALSE
effects_value_format_3k_main_skill_fleet_footed		FALSE
effects_description_3k_dlc05_effect_force_campaign_post_battle_loot_income_lu_bu	[[b]]%+n[[/b]]/[[col:scope_description]]200%[[/col]] post-battle loot income for Lü Bu's army	FALSE
effects_description_3k_main_effect_unit_rank_new_recruits_cavalry	[[b]]%+n[[/b]] starting rank for all cavalry units	FALSE
effects_description_3k_ytr_faction_trait_gong_du_1	Stance: Liberate	FALSE
effects_description_3k_main_dummy_effect_character_action_loyalty_others	Might upset other characters	FALSE
effects_description_3k_main_dummy_effect_progression_emperor_yellow_turban	"Upon reaching this rank, three Han factions will proclaim themselves emperor. Take control of the capitals of these pretenders to unite China."	FALSE
effects_description_3k_main_effect_province_public_order_from_administrators	[[b]]%+n[[/b]] {{tr:public_order}}	FALSE
effects_description_3k_dlc05_dummy_effect_bandit_network_xu_donghai	[[i]]Ownership of {{tr:map_regions}} within Donghai will make it easier to expand your local bandit network.[[/i]]	FALSE
effects_value_format_3k_main_faction_diplomacy_mod_all_except_han_empire		FALSE
effects_value_format_ep_frontend_description_specialisation_prince_of_changsha_3		FALSE
effects_value_format_ep_dummy_effect_faction_resource_null_prestige		FALSE
effects_value_format_3k_dlc06_effect_dummy_technologies_diplomacy_unlock_trade		FALSE
effects_description_3k_main_effect_character_stat_mod_melee_attack	[[b]]%+n[[/b]] melee damage	FALSE
effects_description_dummy_night_battle_enemy_reinforcements	The enemy army will receive reinforcements!	FALSE
effects_description_3k_dlc05_effect_unit_cap_earth_sabre_cavalry	Sabre Cavalry available for recruitment: %+n	FALSE
effects_description_3k_main_effect_bastion_artillery_count_hidden	 	FALSE
effects_value_format_3k_main_effect_unit_stats_morale_abs		FALSE
effects_description_3k_main_effect_region_line_of_sight_mod	[[b]]%+n%[[/b]] {{tr:map_region}} campaign line-of-sight	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_yan_dongjun		FALSE
effects_value_format_3k_main_ability_shot_to_the_heart		FALSE
effects_description_3k_main_effect_force_all_campaign_stance_can_attack_dummy	Battle initiation: [[b]]enabled[[/b]]	FALSE
effects_value_format_ep_effect_faction_resource_sima_jiong_control_assignments		FALSE
effects_description_3k_ytr_dummy_effect_learning_teacher_max	Reach Emperor Rank to unlock the next level.	FALSE
effects_value_format_3k_ytr_effect_province_building_construction_cost_mod_yellow_turban_housing		FALSE
effects_value_format_3k_main_effect_province_recolonisation_and_building_conversion_cost		FALSE
effects_value_format_3k_dlc06_effect_pooled_resource_goddess_of_fire		FALSE
effects_description_3k_main_effect_force_military_supplies_from_sacking	%+n {{tr:military_supplies}}	FALSE
effects_value_format_3k_main_dummy_effect_character_stat_mod_armour		FALSE
effects_description_3k_dlc07_effect_pooled_resource_ambition_buildings	[[b]]%+n[[/b]] Aspiration	FALSE
effects_value_format_3k_main_frontend_description_specialisation_dong_zhuo_5		FALSE
effects_description_3k_dlc05_effect_unit_cap_earth_virtuous_noblemen	Virtuous Noblemen available for recruitment: %+n	FALSE
effects_description_ep_dummy_effect_progression_rank_emperor_might_flee	Attempting to seize the imperial capital at this rank will likely result in the emperor fleeing to another faction.	FALSE
effects_value_format_3k_dlc06_effect_unit_stats_charge_bonus_mod_elephants		FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_political_influence_decrease_from_expenditure		FALSE
effects_value_format_3k_main_effect_province_public_order_from_administrators		FALSE
effects_value_format_3k_dlc05_effect_bandit_network_cost_reduction_yi_chengdu		FALSE
effects_value_format_3k_main_effect_craftsmen_weapon_advanced		FALSE
effects_description_3k_main_effect_trigger_superstition_events_dummy	May randomly trigger superstition events for their owning faction	FALSE
effects_description_3k_dlc06_dummy_effect_bundle_dense_jungle_movement_nan	[[b]]+25%[[/b]] campaign movement range [[col:scope_description]](Nanman)[[/col]]	FALSE
effects_value_format_3k_dlc06_effect_diplomacy_nanman_mod		FALSE
effects_value_format_3k_main_effect_unit_stats_ranged_damage_crossbows		FALSE
effects_description_3k_ytr_faction_trait_gong_du_2_dummy	This increases the [[b]]movement extent[[/b]] that armies can move each turn.	FALSE
effects_description_3k_main_effect_force_siege_enable_battering_rams	Enable battering ram construction for this army	FALSE
effects_description_3k_main_dummy_effect_ministerial_position_power_rank	No desire for higher office until character rank [[b]]%n[[/b]]	FALSE
effects_description_3k_dummy_effect_building_military_forges	[[col:scope_description]]Focus on recruitment cost\\nand ancillaries[[/col]]	FALSE
effects_value_format_3k_main_effect_characters_satisfaction_relationships_rival_in_hostile_faction		FALSE
effects_value_format_3k_main_effect_unit_stats_melee_damage_mod_wood_units		FALSE
effects_value_format_3k_main_effect_force_military_supplies_from_faction		FALSE
effects_description_3k_main_effect_force_all_campaign_stance_cannot_attack_dummy	Battle initiation: [[b]]disabled[[/b]]	FALSE
effects_description_3k_dummy_effect_building_government_administration_zheng_jiang	[[col:scope_description]]Increases income from tributaries[[/col]]	FALSE
effects_value_format_3k_dlc04_effect_pooled_resource_displaced_population_resettlement		FALSE
effects_value_format_3k_dlc06_dummy_effect_unit_unlock_wolf_pack		FALSE
effects_description_3k_main_effect_construction_cost_market_to_residential	Agriculture buildings construction cost reduction: [[b]]%+n%[[/b]]	FALSE
effects_description_3k_main_effect_character_captives_escape_chance	[[b]]%+n%[[/b]] chance of evading capture post-battle	FALSE
effects_description_3k_dlc06_dummy_effect_wild_fire_activate	Activating Wild Fire will have following effects:	FALSE
effects_description_3k_main_effect_economy_gdp_mod_peasantry_and_commerce	[[b]]%+n%[[/b]] income from peasantry and commerce	FALSE
effects_description_3k_main_effect_economy_gdp_mod_commerce_and_commodities	"[[b]]%+n%[[/b]] income from commerce, silk and spice"	FALSE
effects_value_format_3k_dlc05_dummy_effect_bandit_network_jing_nanyang		FALSE
effects_description_3k_main_dummy_effect_faction_resources_liu_bei_use	"Unity can be spent on integrating Han Empire territory without a fight, and on unique assignments"	FALSE
effects_description_3k_dlc07_pooled_factor_resource_imperial_favour_credibility	%+n imperial favour	FALSE
effects_description_3k_main_effect_character_job_satisfaction_penalty_modifier_reduced_faction	[[b]]%n%[[/b]] desire for higher office	FALSE
effects_value_format_3k_dlc07_dummy_effect_liu_yan_ambition_tradeoff_tracker		FALSE
effects_value_format_ep_frontend_description_specialisation_prince_of_donghai_1		FALSE
effects_value_format_3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus_governor		FALSE
effects_value_format_3k_dlc06_effect_dummy_technologies_diplomacy_unlock_region_trading		FALSE
effects_description_3k_dlc05_effect_bundle_reckless_luck_gain	%+n Reckless Luck per turn	FALSE
effects_value_format_3k_dummy_effect_assignment_unlock_metal_industrial_exploitation		FALSE
effects_description_3k_dlc04_effect_unit_stats_morale_abs_water_units	[[b]]%+n[[/b]] morale for ranged units	FALSE
effects_value_format_3k_main_effect_characters_satisfaction_commander_technologies		FALSE
effects_value_format_3k_dlc06_ability_flying_daggers		FALSE
effects_value_format_3k_main_dummy_effect_character_action_marry		FALSE
effects_description_3k_main_effect_force_military_supplies_enemy_territory_from_characters	[[b]]%+n[[/b]] {{tr:military_supplies}} in enemy territory	FALSE
effects_description_3k_main_effect_unit_stats_morale_abs	[[b]]%+n[[/b]] morale	FALSE
effects_description_3k_dummy_effect_court_position_grand_tutor	Unlocks court position: Grand Tutor	FALSE
effects_description_3k_ytr_ability_inner_fire	Ability: Inner Fire	FALSE
