effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
3k_ytr_faction_trait_huang_shao_3_dummy	army.png	17	campaign		3k_main_faction_trait_huang_shao_3	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_gong_du_0_dummy	army.png	15	campaign		3k_main_faction_trait_gong_du_0	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_gong_du_1_dummy	army.png	15	campaign		3k_main_faction_trait_gong_du_1	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_he_yi_0_dummy	army.png	15	campaign		3k_main_faction_trait_he_yi_0	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_he_yi_1_dummy	army.png	15	campaign		3k_main_faction_trait_he_yi_1	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_huang_shao_0_dummy	army.png	15	campaign		3k_main_faction_trait_huang_shao_0	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_huang_shao_1_dummy	army.png	15	campaign		3k_main_faction_trait_huang_shao_1	0.0000	positive_value_is_good	default
3k_dummy_embers_info_dummy_bundle	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dummy_embers_info	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dummy_embers_info_bads	info.png	6	campaign			0.0000	positive_value_is_good	info
3k_dummy_he_yi_info	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dummy_gong_du_info	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dummy_huang_shao_info	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_guv_embers_from_effects	3k_embers_pooled_resource.png	1	campaign			0.0000	positive_value_is_good	default
3k_guv_embers_from_technologies	3k_embers_pooled_resource.png	1	campaign			0.0000	positive_value_is_good	default
3k_embers_pooled_resource_decay	3k_embers_pooled_resource.png	1	campaign			0.0000	positive_value_is_good	default
3k_embers_pooled_resource_decay_dummy	3k_embers_pooled_resource.png	1	campaign			0.0000	positive_value_is_good	default
3k_guv_embers_he_yi_population	3k_embers_pooled_resource.png	100	campaign			0.0000	positive_value_is_good	default
3k_guv_embers_he_yi_population_none	3k_embers_pooled_resource.png	100	campaign			0.0000	positive_value_is_good	default
3k_guv_embers_he_yi_occupy_aiding	3k_embers_pooled_resource.png	100	campaign			0.0000	positive_value_is_good	default
3k_guv_embers_gong_du_raiding	3k_embers_pooled_resource.png	20	campaign			0.0000	positive_value_is_good	default
3k_guv_embers_gong_du_casualties	3k_embers_pooled_resource.png	20	campaign			0.0000	positive_value_is_good	default
3k_ytr_guv_embers_gong_du_caches	3k_embers_pooled_resource.png	5	campaign	fire		0.0000	positive_value_is_good	default
3k_ytr_faction_trait_he_yi_2_2_dummy	army.png	16	campaign		3k_main_faction_trait_he_yi_2_2	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_huang_shao_2_2_dummy	army.png	16	campaign		3k_main_faction_trait_huang_shao_2_2	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_gong_du_2_2_dummy	army.png	16	campaign		3k_main_faction_trait_gong_du_2_2	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_gong_du_3	sacking_income.png	15	campaign	wood		0.0000	positive_value_is_good	default
3k_ytr_faction_trait_gong_du_3_dummy	army.png	17	campaign		3k_main_faction_trait_gong_du_3	0.0000	positive_value_is_good	default
3k_ytr_faction_debuff_enemy_damage	stat_melee_damage_base.png	55	battle	fire		0.0000	negative_value_is_good	default
3k_ytr_faction_bonus_damage_resistance	resistance_ward_save.png	55	battle	earth		0.0000	positive_value_is_good	default
3k_ytr_faction_bonus_damage_resistance_characters	resistance_ward_save.png	0				0.0000	positive_value_is_good	default
3k_ytr_faction_bonus_damage_he_yi	stat_melee_damage_base.png	56	battle			0.0000	positive_value_is_good	default
3k_ytr_faction_bonus_damage_he_yi_characters	stat_melee_damage_base.png	0				0.0000	positive_value_is_good	default
3k_ytr_faction_charge_bonus_gong_du	charge_bonus.png	56	battle			0.0000	positive_value_is_good	default
3k_ytr_faction_charge_bonus_gong_du_characters	charge_bonus.png	0				0.0000	positive_value_is_good	default
3k_ytr_faction_bonus_missile_huang_shao	ranged_weapon_upgrade.png	56	battle			0.0000	positive_value_is_good	default
3k_ytr_faction_bonus_missile_huang_shao_characters	ranged_weapon_upgrade.png	0				0.0000	positive_value_is_good	default
ironic_firmness_decay	ep_frontend_leader_prince_of_hejian_specialisation.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_firmness_armies	ep_frontend_leader_prince_of_hejian_specialisation.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_firmness_captives_post_battle	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_characters	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_garrisoned	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_vassalized	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_firmness_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_firmness_executed	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_assignments	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_handan_clan_firmness_governors	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_1	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_1	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_2	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_2	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_3	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_3	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_4	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_4	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_5	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_5	0.0000	positive_value_is_good	default
ironic_supervision_decay	spies.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_supervision_armies	spies.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_supervision_captives_post_battle	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_supervision_characters	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_supervision_garrisoned	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_supervision_vassalized	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_supervision_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_supervision_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_supervision_executed	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_supervision_assignments	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_huang_clan_supervision_governors	spies.png	100	campaign			0.0000	positive_value_is_good	default
ironic_huang_ang_supervision_frontend_1	spies.png	1	campaign		ironic_huang_ang_supervision_frontend_1	0.0000	positive_value_is_good	default
ironic_huang_ang_supervision_frontend_2	spies.png	2	campaign		ironic_huang_ang_supervision_frontend_2	0.0000	positive_value_is_good	default
ironic_huang_ang_supervision_frontend_3	spies.png	3	campaign		ironic_huang_ang_supervision_frontend_3	0.0000	positive_value_is_good	default
ironic_huang_ang_supervision_frontend_4	spies.png	4	campaign		ironic_huang_ang_supervision_frontend_4	0.0000	positive_value_is_good	default
ironic_unique_resource_huang_zu_1		1	campaign		ironic_frontend_desc_huang_zu_1	0.0000	neutral	default
ironic_unique_resource_huang_zu_2		2	campaign		ironic_frontend_desc_huang_zu_2	0.0000	neutral	default
ironic_unique_resource_huang_zu_3		3	campaign		ironic_frontend_desc_huang_zu_3	0.0000	neutral	default
ironic_unique_resource_huang_zu_4		4	campaign		ironic_frontend_desc_huang_zu_4	0.0000	neutral	default
ironic_huang_zu_decay	icon_ambush.png	1	campaign	wood		0.0000	positive_value_is_good	default
ironic_huang_zu_vassal_master	icon_ambush.png	1	campaign	wood		0.0000	positive_value_is_good	default
ironic_huang_zu_stance	icon_ambush.png	1	campaign	wood		0.0000	positive_value_is_good	default
ironic_huang_zu_position	icon_ambush.png	1	campaign	wood		0.0000	positive_value_is_good	default
ironic_huang_zu_vassal_alone	icon_ambush.png	1	campaign	wood		0.0000	positive_value_is_good	default
3k_main_effect_attribute_raider	raider.png	100	campaign			0.0000	positive_value_is_good	default
3k_main_effect_unit_stats_charge_bonus_modifier_infantry	charge_bonus.png	100	campaign			0.0000	positive_value_is_good	default
3k_main_ancillary_defense_formation	spear_wall_formation.png	100	campaign			0.0000	positive_value_is_good	default
3k_main_effect_character_stat_mod_melee_defence_while_defending	stat_melee_block_chance_base.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc05_effect_unbreakable_when_defending	unit_attributes.png	100	battle			0.0000	positive_value_is_good	default
ironic_effect_wang_kuang_diplomacy	diplomacy_attitude_effect.png	200	campaign			0.0000	positive_value_is_good	default
ironic_effect_zhang_yang_diplomacy	diplomacy_attitude_effect.png	200	campaign			0.0000	positive_value_is_good	default
3k_main_effect_captain_mercenary_wuhuan_upgrade	unlocks_legendary_characters.png	150	campaign			0.0000	positive_value_is_good	default
3k_main_effect_captain_mercenary_xiongnu_upgrade	unlocks_legendary_characters.png	150	campaign			0.0000	positive_value_is_good	default
ironic_effect_bow_shoots_flame	unit_attributes.png	150	campaign			0.0000	positive_value_is_good	default
ironic_xiliang_units_limited	unlocks_legendary_characters.png	200	campaign			0.0000	positive_value_is_good	default
3k_ironic_effect_campaign_movement_sea_in_own_regions	army_action_points.png	200	campaign			0.0000	positive_value_is_good	default
3k_ironic_effect_campaign_movement_in_own_regions	army_action_points.png	200	campaign			0.0000	positive_value_is_good	default
ironic_effect_unlock_weapon_skill_trident_throw	unit_attributes.png	200	campaign			0.0000	positive_value_is_good	default
ironic_gdp_mod_all_source_prevent	money.png	200	campaign			0.0000	positive_value_is_good	default
ironic_korea_prestige_gain	prestige.png	200	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_bian_zhang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_bian_zhang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_cao_song	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_cao_song_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_chen_gui	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_chen_gui_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_chu_gong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_chu_gong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_dai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_dai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_ding_yuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_ding_yuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_dong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_dong_he	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_dong_he_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_dong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_empress_he	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_empress_he_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_han_fu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_liang_rebels	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_liang_rebels_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_liu_hong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_liu_hong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_liu_xun	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_liu_xun_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_lu_kang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_lu_kang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_lu_zhi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_lu_zhi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_prince_liu_chong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
